source_type,source_id,name,series
mal,216168,Narumi Someya,Suki na Ko ga Megane wo Wasureta
mal,197858,Nina,Artiswitch
mal,197857,Haruka,Artiswitch
mal,198449,Mana,Artiswitch
mal,200006,Ruru,Artiswitch
mal,210780,Saki,Artiswitch
mal,206528,Tiara,Artiswitch
mal,186187,Mei Hayasaka,Idoly Pride
mal,186188,Shizuku Hyoudou,Idoly Pride
mal,186183,Nagisa Ibuki,Idoly Pride
mal,186182,Rei Ichinose,Idoly Pride
mal,186181,Sakura Kawasaki,Idoly Pride
mal,186180,Kotono Nagase,Idoly Pride
mal,188267,Mana Nagase,Idoly Pride
mal,186186,Suzu Narumiya,Idoly Pride
mal,186184,Haruko Saeki,Idoly Pride
mal,186185,Saki Shiraishi,Idoly Pride
mal,188264,Chisa Shiraishi,Idoly Pride
mal,186195,Kokoro Akazaki,Idoly Pride
mal,186193,Aoi Igawa,Idoly Pride
mal,186192,Rio Kanzaki,Idoly Pride
mal,186194,Ai Komiyama,Idoly Pride
mal,186191,Sumire Okuyama,Idoly Pride
mal,186190,Yuu Suzumura,Idoly Pride
mal,186189,Rui Tendou,Idoly Pride
mal,183738,Hikari Wanda,Wandance
mal,198775,On Miyao,Wandance
mal,199429,Kiwi Araga,Mahou Shoujo ni Akogarete
mal,193067,Utena Hiiragi,Mahou Shoujo ni Akogarete
mal,226655,Korisu Morino,Mahou Shoujo ni Akogarete
mal,238382,Matama Akoya,Mahou Shoujo ni Akogarete
mal,238384,Nemo Anemo,Mahou Shoujo ni Akogarete
mal,233724,Haruka Hanabishi,Mahou Shoujo ni Akogarete
mal,246378,Akiho Hanabishi,Mahou Shoujo ni Akogarete
mal,242161,Korisu's Mother,Mahou Shoujo ni Akogarete
mal,236481,Sayo Minakami,Mahou Shoujo ni Akogarete
mal,238385,Sister Gigant,Mahou Shoujo ni Akogarete
mal,238383,Michiko Tanaka,Mahou Shoujo ni Akogarete
mal,236482,Kaoruko Tenkawa,Mahou Shoujo ni Akogarete
vndb,c66,Saya (VN),Saya no Uta
vndb,c69,Takahata Oumi (VN),Saya no Uta
vndb,c70,Tsukuba You (VN),Saya no Uta
vndb,c71,Tanbo Ryouko (VN),Saya no Uta
vndb,c76389,Suzumi Hiromi (VN),Saya no Uta
vndb,c64502,Monika (VN),Doki Doki Literature Club!
vndb,c64503,Sayori (VN),Doki Doki Literature Club!
vndb,c64504,Yuri (VN),Doki Doki Literature Club!
vndb,c64505,Natsuki (VN),Doki Doki Literature Club!
mal,c15877_mal,Cornelia,Umineko no Naku Koro ni
mal,c15878_mal,Gertrude,Umineko no Naku Koro ni
mal,c15879_mal,Featherine Augustus Aurora,Umineko no Naku Koro ni
mal,c15880_mal,Hachijou Ikuko,Umineko no Naku Koro ni
mal,c15874_mal,Dlanor A. Knox,Umineko no Naku Koro ni
mal,c13709_mal,Furudo Erika,Umineko no Naku Koro ni
mal_manga,210537,Lynn (Manga),Rosen Garten Saga
mal_manga,227865,Br��nhild (Manga),Rosen Garten Saga
mal_manga,227866,Kriemhild (Manga),Rosen Garten Saga
mal_manga,227862,Lofnheid (Manga),Rosen Garten Saga
mal_manga,227863,Lyngheid (Manga),Rosen Garten Saga
mal_manga,227880,Morgiana (Manga),Rosen Garten Saga
mal_manga,216971,Mulan (Manga),Rosen Garten Saga
mal_manga,216973,Arthur Pendragon (Manga),Rosen Garten Saga
mal_manga,231381,Hisako Kotobuki (Manga),Seitokai ni mo Ana wa Aru!
mal_manga,231383,Komaro Michinoku (Manga),Seitokai ni mo Ana wa Aru!
mal_manga,231380,Tan Otori (Manga),Seitokai ni mo Ana wa Aru!
mal_manga,231379,Arisu Terui (Manga),Seitokai ni mo Ana wa Aru!
mal_manga,268534,Toramaru Hagyuu (Manga),Seitokai ni mo Ana wa Aru!
mal_manga,231377,Satomi Hiratsuka (Manga),Seitokai ni mo Ana wa Aru!
mal_manga,252691,Wani Janome (Manga),Seitokai ni mo Ana wa Aru!
mal_manga,253391,Mayuki Kotobuki (Manga),Seitokai ni mo Ana wa Aru!
mal_manga,253774,Yoshino Saegusa (Manga),Seitokai ni mo Ana wa Aru!
mal_manga,192762,Asumi Kusumoto (Manga),Asumi-chan wa Lesbian Fuuzoku ni Kyoumi ga Arimasu!
mal_manga,238865,Nanao Ookura (Manga),Asumi-chan wa Lesbian Fuuzoku ni Kyoumi ga Arimasu!
mal_manga,242203,Ouka Chishiro (Manga),Asumi-chan wa Lesbian Fuuzoku ni Kyoumi ga Arimasu!
mal_manga,242201,Mai Harumura (Manga),Asumi-chan wa Lesbian Fuuzoku ni Kyoumi ga Arimasu!
mal_manga,242677,Sayaka (Manga),Asumi-chan wa Lesbian Fuuzoku ni Kyoumi ga Arimasu!
mal_manga,242202,Izumi Yorino (Manga),Asumi-chan wa Lesbian Fuuzoku ni Kyoumi ga Arimasu!
ss,ss_tyrant,Tyrant,Stella Sora
ss,ss_tyrant_swimsuit,Tyrant Swimsuit,Stella Sora
ss,ss_freesia,Freesia,Stella Sora
ss,ss_chitose,Chitose,Stella Sora
ss,ss_chixia,Chixia,Stella Sora
ss,ss_shia,Shia,Stella Sora
ss,ss_minova,Minova,Stella Sora
ss,ss_nazuna,Nazuna,Stella Sora
ss,ss_gerie,Gerie,Stella Sora
ss,ss_mistique,Mistique,Stella Sora
ss,ss_nanoha,Nanoha,Stella Sora
ss,ss_iris,Iris,Stella Sora
ss,ss_shimiao,Shimiao,Stella Sora
ss,ss_teresa,Teresa,Stella Sora
ss,ss_amber,Amber,Stella Sora
ss,ss_kasimira,Kasimira,Stella Sora
ss,ss_flora,Flora,Stella Sora
ss,ss_tilia,Tilia,Stella Sora
ss,ss_jinglin,Jinglin,Stella Sora
ss,ss_laru,Laru,Stella Sora
ss,ss_ridge,Ridge,Stella Sora
ss,ss_coronis,Coronis,Stella Sora
ss,ss_cosette,Cosette,Stella Sora
ss,ss_caramel,Caramel,Stella Sora
ss,ss_noya,Noya,Stella Sora
ss,ss_canace,Canace,Stella Sora
ss,ss_ann,Ann,Stella Sora
