source_type,source_id,name,series,series_source_id,genre,rarity,image_url,about,favorites,archetype,stats,potency,elemental_type,elemental_resistances
mal,109213,Megumi Jinno,Eromanga-sensei,32901,Anime,1,https://cdn.myanimelist.net/images/characters/11/324563.jpg,"Gender:   Female_x000D_
Age:     13_x000D_
Birthday:   June 15th (Gemini)_x000D_
Blood Type:   B_x000D_
Hair:           Ginger_x000D_
Nationality:   Japanese_x000D_
Height:        140 cm_x000D_
Affiliation:    Middle School_x000D_
_x000D_
_x000D_
Megumi Jinno is Sagiri Izumi's classmate and the class representative. She is flirtatious and has a perverted sense of humour._x000D_
_x000D_
Appearance_x000D_
Megumi is widely regarded as exceptionally beautiful, often appearing more mature than her actual age. Her wavy ginger hair is pulled back into a ponytail, secured with a purple and pink scrunchie. She has large, expressive golden eyes. Megumi wears a white and navy school uniform consisting of a collared white button-up shirt with a yellow bow, a pleated skirt, black knee-high socks, and brown shoes._x000D_
_x000D_
(Source: Eromanga-sensei Wiki)",111,Dancer,"{""hp"": 75, ""atk"": 100, ""mag"": 85, ""vit"": 71, ""spr"": 70, ""int"": 83, ""spd"": 127, ""lck"": 126}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,146839,Ayame Kagurazaka,Eromanga-sensei,32901,Anime,1,https://cdn.myanimelist.net/images/characters/14/345951.jpg,The editor for Masamune and Yamada at a publishing company.,3,Ally,"{""hp"": 89, ""atk"": 97, ""mag"": 91, ""vit"": 92, ""spr"": 90, ""int"": 91, ""spd"": 91, ""lck"": 86}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,115259,Muramasa Senju,Eromanga-sensei,32901,Anime,2,https://cdn.myanimelist.net/images/characters/16/324562.jpg,"She mostly always wear her Kimono everywhere she goes, from the trip to the publisher's to the gang's trip to the beach. She has a timid personality, although this seemingly cold state has been broken many times._x000D_
_x000D_
A fellow light novel writer with Masamune, although she is much more successful than him. She is left handed and prefers writing her manuscripts by hand rather than by computers. People pass around rumors that Masamune had copied her writing style.",108,Samurai,"{""hp"": 98, ""atk"": 128, ""mag"": 54, ""vit"": 99, ""spr"": 68, ""int"": 75, ""spd"": 126, ""lck"": 99}","{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""resist"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,151536,Kunimitsu Shidou,Eromanga-sensei,32901,Anime,1,https://cdn.myanimelist.net/images/characters/4/331952.jpg,,5,Ally,"{""hp"": 87, ""atk"": 89, ""mag"": 88, ""vit"": 87, ""spr"": 92, ""int"": 95, ""spd"": 86, ""lck"": 87}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,110009,Tomoe Takasago,Eromanga-sensei,32901,Anime,1,https://cdn.myanimelist.net/images/characters/10/324564.jpg,She is Masamune's classmate and works in a bookstore where she is responsible for the Light Novel's section.,52,Ally,"{""hp"": 86, ""atk"": 85, ""mag"": 88, ""vit"": 87, ""spr"": 86, ""int"": 90, ""spd"": 91, ""lck"": 86}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,105961,Elf Yamada,Eromanga-sensei,32901,Anime,2,https://cdn.myanimelist.net/images/characters/9/324561.jpg,"Yamada Elf is Izumi Masamune's fellow author and neighbor. She is 14 years old._x000D_
_x000D_
_x000D_
(Source: Eromanga Wikia)",462,Bard,"{""hp"": 64, ""atk"": 72, ""mag"": 106, ""vit"": 71, ""spr"": 131, ""int"": 127, ""spd"": 101, ""lck"": 94}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""C"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,180749,Hinata Tachibana,Fantasy Bishoujo Juniku Ojisan to,48997,Anime,3,https://cdn.myanimelist.net/images/characters/4/456920.jpg,"Nickname: Hina-chan (ひなちゃん)_x000D_
Age: 32_x000D_
Hair color: Blond_x000D_
Eye color: Blue_x000D_
Height: 142 cm (4'8"")_x000D_
Fake name (used at times in the story): Audrey_x000D_
_x000D_
Tachibana Hinata was an ordinary guy who was reincarnated in another world as a beautiful girl after making a drunken wish. He was sent there along with his best friend to become the hero of the Goddess of Beauty and Love. This led to his best friend arguing with the goddess, which made her angry, and as punishment, she cursed them both to feel attracted to each other._x000D_
_x000D_
Abilities_x000D_
Charm: Her beauty enchants anyone, making them fall in love or treat her kindly._x000D_
Luck: She possesses extremely good luck.",251,Champion,"{""hp"": 105, ""atk"": 106, ""mag"": 90, ""vit"": 104, ""spr"": 95, ""int"": 87, ""spd"": 98, ""lck"": 102}","{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""B"", ""Specialist"": ""C""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,202737,Tilolilo Lilili Lou,Fantasy Bishoujo Juniku Ojisan to,48997,Anime,2,https://cdn.myanimelist.net/images/characters/7/456915.jpg,"The elf clan head who are followers of ""The Goddess of Love and Beauty"".",8,Healer,"{""hp"": 73, ""atk"": 66, ""mag"": 66, ""vit"": 70, ""spr"": 97, ""int"": 103, ""spd"": 64, ""lck"": 80}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""S"", ""Buffer"": ""S"", ""Debuffer"": ""C"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,204647,Muria,Fantasy Bishoujo Juniku Ojisan to,48997,Anime,1,https://cdn.myanimelist.net/images/characters/13/461433.jpg,,5,Ally,"{""hp"": 88, ""atk"": 88, ""mag"": 84, ""vit"": 87, ""spr"": 89, ""int"": 93, ""spd"": 93, ""lck"": 84}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,209758,Vizzd,Fantasy Bishoujo Juniku Ojisan to,48997,Anime,1,https://cdn.myanimelist.net/images/characters/16/471240.jpg,,1,Reaper,"{""hp"": 101, ""atk"": 127, ""mag"": 130, ""vit"": 101, ""spr"": 71, ""int"": 71, ""spd"": 99, ""lck"": 67}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""S""}","[""dark""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}"
mal,204648,Yugrain,Fantasy Bishoujo Juniku Ojisan to,48997,Anime,1,https://cdn.myanimelist.net/images/characters/3/461435.jpg,,7,Knight,"{""hp"": 135, ""atk"": 111, ""mag"": 61, ""vit"": 142, ""spr"": 71, ""int"": 66, ""spd"": 58, ""lck"": 74}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""S"", ""Specialist"": ""D""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""resist"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,500,Sakura Matou,Fate/stay night Movie: Heaven's Feel,0,Anime,3,https://cdn.myanimelist.net/images/characters/14/294277.jpg,"Affiliation: Homurahara Academy, Year 1_x000D_
Age: 6 (Fate/Zero), 16 (Fate/stay night)_x000D_
Birthday: March 2_x000D_
Height: 120 cm (Fate/Zero), 156 cm (Fate/stay night)_x000D_
Weight: 25 kg (Fate/Zero), 46 kg (Fate/stay night)_x000D_
BWH: 85-56-87 (Fate/stay night)_x000D_
Blood type: O_x000D_
Eye color: blue/purple (Fate/Zero), purple (Fate/stay night)_x000D_
Famous quote: ""No, you are strong, senpai. It's not because of your Magic Circuit or your talent, but because your mind is pure... I knew that from the first time I met you. I knew you would never betray anyone.""_x000D_
_x000D_
A student in her first year of high school, Sakura is the sister of Shinji Mato. After Shirou's father Kiritsugu died, Sakura often visited Shirou's home to help him with his daily chores. She is outwardly shy and timid, but possesses great inner strength. Sakura has a long standing and obvious crush on Shirou Emiya._x000D_
_x000D_
_x000D_
(Source: Wikipedia)",4328,Warlock,"{""hp"": 90, ""atk"": 75, ""mag"": 161, ""vit"": 77, ""spr"": 109, ""int"": 152, ""spd"": 95, ""lck"": 54}","{""Mage"": ""C"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""C""}","[""dark"", ""void""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""resist"", ""light"": ""weak"", ""dark"": ""resist""}"
mal,498,Rin Toosaka,Fate/stay night Movie: Heaven's Feel,0,Anime,3,https://cdn.myanimelist.net/images/characters/2/270529.jpg,"Birthday: February 3_x000D_
Classification: Human, Mage_x000D_
Height: 159 cm (Fate/stay night), 124 cm (Fate/Zero)_x000D_
Weight: 47 kg (Fate/stay night), 29 kg (Fate/Zero)_x000D_
Three sizes: B77-W57-H80 (Fate/stay night)_x000D_
Blood type: O_x000D_
Servant: Archer_x000D_
Likes: praise of her father, polishing jewelry, messing around with Shirou_x000D_
Dislikes: electronics_x000D_
Affiliation: Homurahara Academy, Year 2 class A_x000D_
Famous quote: ""The world is just another word for the things you value around you, right? That's something I've had since I was born. If you tell me to rule such a world, I already rule it.""_x000D_
_x000D_
Rin is a model student and idol of Shirou's school. She barely talks to other students in her school and exhibits a desire to be left alone as exemplified by her tendency to stay on the school's rooftop, away from the rest of the students. She is secretly a Magus and a Master in the Fifth Holy Grail War. In the beginning of the anime, she summons Archer for her Servant, although she originally wanted to summon Saber. Rin is reared as the successor to her family's magecraft, instructed by her father Tokiomi Toosaka to prioritize sorcery over her own interests._x000D_
_x000D_
Two centuries ago, the Toosaka House, in collaboration with the estates of Makiri and Einzbern, helped found the Fuyuki Holy Grail Wars. The land of Fuyuki City, which possessed the second greatest spiritual power in all Japan, was owned by Rin's ancestor, Nagato Toosaka; at the behest of the Einzberns, he provided his property as battleground for present and future wars. Nagato was a kirishitan, as well as a pupil of Zelretch; these titles gave him considerable influence in both the Mage's Association and the Church, allowing the Toosaka family to participate in the Holy Grail Wars, free from harassment by either organization._x000D_
_x000D_
Rin was brought up as the successor to her family's magecraft, and was instructed by her father to prioritize magecraft over her own interests. Ten years ago, Tokiomi Toosaka was selected as a Master in the 4th Holy Grail War, and Rin was entrusted to take care of the Toosaka estate until his return. Her mother, Aoi Toosaka, was left in a debilitated state from the war, so her care was left to her guardian, Kirei Kotomine. After her father was killed, Rin continued to improve her sorcery with some guidance from Kirei Kotomine. To divert attention from her private life, Rin has diligently strived to earn the admiration of her peers, even though she is secretly stingy, tomboyish, and a slacker._x000D_
_x000D_
The rights to the Toosaka lands were inherited by Aoi after Tokiomi's death, and subsequently inherited by Rin after Aoi's death. Kirei managed them as Rin's guardian, and because of his foolhardy and coarse management, the majority of profitable properties ended up in the hands of others. It is possible that he believed the wealth was bad for her upbringing due to following the principles of humility and poverty._x000D_
_x000D_
Although Rin resents the sacrifices she has endured for the sake of tradition, she is fiercely competitive and eager to prove herself as a skilled and capable magus. She was immensely disappointed at summoning Archer and ended up in a quarrel with him; however, the duo soon reconciled, set aside their differences and quickly got along._x000D_
_x000D_
_x000D_
(Source: Wikipedia)",24933,Mage,"{""hp"": 72, ""atk"": 77, ""mag"": 138, ""vit"": 74, ""spr"": 100, ""int"": 141, ""spd"": 104, ""lck"": 77}","{""Mage"": ""S"", ""Attacker"": ""C"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""C""}","[""fire"", ""water"", ""earth"", ""wind"", ""nature""]","{""fire"": ""resist"", ""water"": ""resist"", ""earth"": ""resist"", ""wind"": ""resist"", ""nature"": ""resist"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,502,Rider,Fate/stay night Movie: Heaven's Feel,0,Anime,2,https://cdn.myanimelist.net/images/characters/2/31612.jpg,"Master: Shinji Matou _x000D_
Height: 172 cm  _x000D_
Weight: 57 kg_x000D_
BWH: 88-56-84_x000D_
Armament: dagger_x000D_
Likes: alcohol, reading, snakes _x000D_
Dislikes: mirrors, measuring height_x000D_
Talents: horse riding, acrobats, stalker_x000D_
Famous quote: ""You appear to be a brave person, unlike my master. I shall kill you kindly.""_x000D_
  _x000D_
The Servant of Shinji, first seen scouting around Homurabara Academy. Rider is silent, sultry, and vigilant, never hesitating to shield her Master from harm. With Shinji incapable of lending any mana to her, she is forced to seek alternative means to augment her abilities. To compensate for her weakness, Rider employs covert battle tactics and takes full advantage of any territory around her. Her weapon of choice is a pair of long iron nails fastened to opposite ends of a single chain, which she effectively thrusts from distances.",1633,Assassin,"{""hp"": 80, ""atk"": 127, ""mag"": 76, ""vit"": 85, ""spr"": 68, ""int"": 73, ""spd"": 149, ""lck"": 130}","{""Mage"": ""D"", ""Attacker"": ""C"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""C"", ""Defender"": ""D"", ""Specialist"": ""S""}","[""dark""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}"
mal,497,Saber,Fate/stay night Movie: Heaven's Feel,0,Anime,3,https://cdn.myanimelist.net/images/characters/6/275276.jpg,"Height: 154 cm_x000D_
Weight: 42 kg_x000D_
Three sizes: B73-W53-H76_x000D_
Blood type: O_x000D_
Armaments: armor, sword_x000D_
Likes: well-structured meals, stuffed animals_x000D_
Dislikes: badly structured meals, dressing up too much_x000D_
Talents: gymnastic exercise, secretly good in all kinds of gambling_x000D_
Famous quote: ""There are no regrets. If one can be proud of one's life, one should not wish for another chance.""_x000D_
_x000D_
Fate/stay night_x000D_
_x000D_
Fate/Zero_x000D_
_x000D_
_x000D_
(Source: Type Moon Wiki, Wikipedia)",32836,Warlord,"{""hp"": 117, ""atk"": 135, ""mag"": 78, ""vit"": 147, ""spr"": 83, ""int"": 78, ""spd"": 95, ""lck"": 105}","{""Mage"": ""C"", ""Attacker"": ""S"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""S"", ""Specialist"": ""D""}","[""light"", ""wind""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""weak"", ""wind"": ""resist"", ""nature"": ""neutral"", ""neutral"": ""resist"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,503,Illyasviel von Einzbern,Fate/stay night Movie: Heaven's Feel,0,Anime,3,https://cdn.myanimelist.net/images/characters/14/346384.jpg,"Age: 18_x000D_
Birthday: November 20_x000D_
Height: 133 cm_x000D_
Weight: 34 kg_x000D_
BWH: 61-47-62_x000D_
Servant: Berserker_x000D_
Affiliation: Einzbern_x000D_
Classification: Homunculus_x000D_
Likes: snow_x000D_
Dislikes: cats_x000D_
Famous quote: ""I don't intend to kill you, Shirou. You're mine. I'll kill the other Masters, but you're special. That's why I locked you up here, so there won't be any interruptions.""_x000D_
_x000D_
A young Teutonic aristocrat, she traveled to Japan to participate in the Holy Grail War as a Master. Illyasviel has an angelic appearance and an unsurpassed degree of magical power. She lives in a castle on the outskirts of Fuyuki City, accompanied only by her Servant and two maids. Illyasviel asks those she feels comfortable around to simply call her ""Illya.""_x000D_
_x000D_
Fate/stay night_x000D_
_x000D_
Fate/Zero_x000D_
Age: 8_x000D_
_x000D_
Unlimited Blade Works_x000D_
_x000D_
Fate/kaleid liner Prisma☆Illya_x000D_
Age: 10_x000D_
Birthday: July 20_x000D_
_x000D_
(Source: Wikipedia)",4518,Summoner,"{""hp"": 71, ""atk"": 62, ""mag"": 146, ""vit"": 74, ""spr"": 102, ""int"": 141, ""spd"": 87, ""lck"": 77}","{""Mage"": ""S"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""void""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""resist"", ""light"": ""neutral"", ""dark"": ""neutral""}"
