mal_id,name,name_kanji,nicknames,about,image_url,favorites,series_type,series_mal_id
131420,Narai Tanabe,田邊 名来,Knuckle,He is one of the percussionists of the Kitauji High School Band.,https://cdn.myanimelist.net/images/characters/12/453176.jpg,1,anime,27989
120025,Asuka Tanaka,田中 あすか,,"Birthday: December 25
Zodiac: Capricorn
Blood type: AB
Instrument played: Euphonium

A third-year high school student. She is the vice president of the concert band club, and also leads the bass section. Like Kumiko, she plays the euphonium. Her standoffish nature has brushed people off time and again. Her red-rimmed glasses are her trademark.",https://cdn.myanimelist.net/images/characters/10/319400.jpg,2493,anime,27989
130892,Hirone Torizuka,鳥塚 ヒロネ,,,https://cdn.myanimelist.net/images/characters/8/286049.jpg,2,anime,27989
120019,Shuuichi Tsukamoto,塚本 秀一,,"Birthday: September 18
Zodiac: Virgo
Blood type: A
Instrument played: Trombone 

A first-year high school student. Kumiko's childhood friend. In middle school, he played the French horn, but in high school, he was assigned to the trombone.",https://cdn.myanimelist.net/images/characters/16/354304.jpg,303,anime,27989
131071,Mizore Yoroizuka,鎧塚 みぞれ,,"Birthday: July 2
Zodiac: Cancer
Height: 154 cm
Blood type: AB
Instrument: Oboe

Mizore is a second year at Kitauji High School. She is the only oboe player in the concert band. Mizore is a very silent and introverted girl, and despite seeming to be hard to interact with, she has friends like Natsuki Nakagawa, Yuuko Yoshikawa, Nozomi Kasaki. She likes practicing the oboe alone outside the classroom, and frequently arrives early to school hours before the start of her classes to practice.




(Source: Hibike! Euphonium Wikia)",https://cdn.myanimelist.net/images/characters/3/318491.jpg,891,anime,27989
127237,Yuuko Yoshikawa,吉川 優子,,"Height: 156 cm
Birthday: April 15
Zodiac: Aries
Blood type: B
Instrument: Trumpet

A second year trumpet player who admires deeply her senpai, Kaori Nakaseko. She usually looks like a sweet girl, but can be at times very emotional and aggressive.

(Source: Hibike! Euphonium Wiki)",https://cdn.myanimelist.net/images/characters/8/354303.jpg,114,anime,27989
188910,Kaho Hariya,針谷 佳穂,,"Kaho is a new first-year student at Kitauji High School. She is a member of the concert band who plays the euphonium in Kumiko's third year

(Source: Hibike! Euphonium Wiki)",https://cdn.myanimelist.net/images/characters/16/545008.jpg,1,anime,39894
165376,Kanade Hisaishi,久石 奏,,"Kanade is a new first-year at Kitauji High School. She joins the band as an euphonium player in Kumiko's second year.

(Source: Hibike! Euphonium Wiki)",https://cdn.myanimelist.net/images/characters/14/545007.jpg,130,anime,39894
188914,Suzume Kamaya,釜屋 すずめ,,"Suzume is a new first-year student at Kitauji High School. She is a member of the concert band who plays the tuba in Kumiko's third year

(Source: Hibike! Euphonium Wiki)",https://cdn.myanimelist.net/images/characters/3/425036.jpg,1,anime,39894
227627,Tsubame Kamaya,釜屋 つばめ,,,https://cdn.myanimelist.net/images/characters/12/508226.jpg,2,anime,39894
188916,Yayoi Kamiishi,上石 弥生,,"Yayoi is a new first-year student at Kitauji High School. She is a member of the concert band and plays the tuba in Kumiko's third year.

(Source: Hibike! Euphonium Wiki)",https://cdn.myanimelist.net/images/characters/5/425042.jpg,1,anime,39894
159536,Ririka Kenzaki,剣崎 梨々花,,"Height: 163cm
Birthday: June 30
Zodiac: Cáncer
Blood type: B
Instrument: Oboe

A first year oboe player in Kitauji Concert Band Club. She is said to look like a gyaru, with light auburn hair and yellow eyes. Ririka has a light and cheerful childlike personality. She tries to build a good relationship with Mizore Yoroizuka. However, according to Kanade Hisaishi, Ririka is aware of her ability to pass off any rude or suspicious behaviour as innocence with her smile. When she needs to sneak up to someone, she coldly calculates to use it. 

(Source: Hibike! Euphonium Wiki)",https://cdn.myanimelist.net/images/characters/11/546676.jpg,66,anime,39894
188855,Mayu Kuroe,黒江 真由,,Mayu is a new third-year transfer student at Kitauji High School. She is a member of the concert band that plays the euphonium in Kumiko's third year.,https://cdn.myanimelist.net/images/characters/3/545581.jpg,37,anime,39894
165378,Satsuki Suzuki,鈴木 さつき,,,https://cdn.myanimelist.net/images/characters/2/438564.jpg,1,anime,39894
165377,Mirei Suzuki,鈴木 美玲,,,https://cdn.myanimelist.net/images/characters/6/424974.jpg,1,anime,39894
165379,Motomu Tsukinaga,月永 求,,,https://cdn.myanimelist.net/images/characters/16/434968.jpg,1,anime,39894
188911,Sari Yoshii,義井 沙里,,"Sari is a new first-year student at Kitauji High School. She is a member of the concert band, and plays the clarinet in Kumiko's third year

(Source: Hibike! Euphonium Wiki)",https://cdn.myanimelist.net/images/characters/10/545009.jpg,2,anime,39894
3216,Hiro,ヒロ,,"Height: 155cm
Age 16 (Hidamari Sketch-365) 17 (Hoshimittsu-Honeycomb)

Hiro is a year older than Yuno and Miyako, living directly under Yuno's apartment. Although she tries to be a supportive senpai to the girls, she tends to worry excessively about her weight, causing her to go on diets for periods while occasionally binging on sweets. She met Sae in the first year of High School, and is one of her neighbor's principal sources of support when she's involved with a deadline or other crisis.",https://cdn.myanimelist.net/images/characters/15/38858.jpg,82,anime,1852
2627,Miyako,宮子,Miya,"Height: 165cm
Birthday: October 10
Age: 15 (Hidamari Sketch-365), 16 (Hoshimittsu-Honeycomb)

Yuno's classmate and good friend. She's very strange, but a very likable person. She has very good ears and is good at imitating other people. She is notorious for her appetite and love for food.",https://cdn.myanimelist.net/images/characters/3/79772.jpg,928,anime,1852
3215,Sae,沙英,,"Height: 167cm
Age 16 (Hidamari Sketch-365) 17 (Hoshimittsu-Honeycomb)

Sae is an upperclassman and good friends with Hiro. In the anime version, she has a younger sister, Chika. 

Her artistic specialtity is fiction writing; she writes fiction professionally under the pseudonym ""Aya Tachibana"" and enrolled at the school specifically so she could learn how to illustrate her own work. 

Sae, who is tall, athletic, and generally mature, has a playful side that can be at the same time enigmatic and cunning; she has a habit of giving Yuno just enough warning about potential problems for the younger girl to fail to avoid them. 

She also has a fondness for playing detective when faced with such anomalies as Miyako's apartment. She tends to get upset when Miyako refers to her as having masculine qualities. She also gets very uncomfortable when asked about her love life, frequently inventing a history for herself that even cursory examination would show to be absurd, while blushing furiously. 

Sae is also very shy about her feelings towards her friends and especially her sister. She is much more comfortable chiding and scolding her little sister, Chika, whenever she comes to visit. However when she expresses genuine concern for her sister, her face will turn beet-red.",https://cdn.myanimelist.net/images/characters/16/38859.jpg,89,anime,1852
2528,Yuno,ゆの,Yunocchi,"Height: 144 cm
Birthday: May 5
Age: 15 (Hidamari Sketch-365) 16 (Hoshimittsu-Honeycomb)

Yuno, sometimes called Yunocchi by Miyako, is a young, playful girl and main protagonist of the story. She lives in the Hidamari apartments, along with her close friends and neighbors Miyako, Hiro, and Sae. Her friends think of her as a very nice person. Yuno dreams of being a great artist someday. Although she is a skilled artist overall, she considers painting and drawing her specialties.",https://cdn.myanimelist.net/images/characters/7/289442.jpg,708,anime,1852
7209,Chika,智花,,"Chika is Sae's thirteen-year-old sister. She is more spontaneous and energetic than her older sister. She enjoys cooking and has an infatuation with a Kabuki actor. She has no artistic talent and prefers music and home economics to art. 

She was originally an anime exclusive character until she appeared in the manga in the 7th volume.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/characters/12/40491.jpg,6,anime,1852
30762, Kuwahara,桑原先生,,The school nurse and a very good friend of Yoshinoya and the principal.,https://cdn.myanimelist.net/images/characters/7/225473.jpg,2,anime,1852
13561, Natsume,夏目,,"Sae's rival from class B.  Despite being rivals, Natsume seems to have a crush on Sae.",https://cdn.myanimelist.net/images/characters/6/215843.jpg,46,anime,1852
14193,Ooyasan,大家さん,,"The Landlord is the female owner of Hidamari Apartments. She has quite a few masculine characteristics as she often wears baseball cap, goes out for a fishing in her spare time, and is a heavy smoker. Although she has a very laid-back personality, she is often seen very busy doing various part-time jobs.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/characters/6/235971.jpg,15,anime,1852
13019,The Principal,校長先生,,"The Principal at Yamabuki High School, with a stutter and an inability to stop shaking. Is a master gunfighter and ninja. Often scolds Yoshinoya-sensei for lack of satisfactory performance.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/characters/10/27811.jpg,16,anime,1852
14148,Ume,うめ,,"Ume is a metapod that lives on the roof of the Hidamari Apartments and represents the manga's author, Ume Aoki. The character does not actually play any significant role in the story. (Source: Wikipedia)",https://cdn.myanimelist.net/images/characters/4/262395.jpg,17,anime,1852
1750,Yoshinoya,吉野屋,,"Height: 158cm
Age: ""Eternally 17""

Yoshinoya is Yuno and Miyako's homeroom teacher and art instructor. She is buxom, exuberant, and a cosplay maniac. So much so, in fact, that she will frequently wear incredibly complicated things that are at times truly inappropriate. She has a fondness for modeling for her class, displaying her latest outfits whenever she can, and showing off in general. It is later revealed that Yoshinoya still resides with her parents, and would often be criticized by them for not being mature. When asked her age, she will answer ""eternally seventeen"". 

(Source: Wikipedia)",https://cdn.myanimelist.net/images/characters/9/206709.jpg,94,anime,1852
