mal_id,title,title_english,title_japanese,type,episodes,status,aired_from,aired_to,score,scored_by,rank,popularity,members,favorites,synopsis,image_url,genres,studios
37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Rascal Does Not Dream of Bunny Girl Senpai,青春ブタ野郎はバニーガール先輩の夢を見ない,TV,13,Finished Airing,2018-10-04T00:00:00+00:00,2018-12-27T00:00:00+00:00,8.23,1193353,372,48,1884624,49777,"The rare and inexplicable Puberty Syndrome is thought of as a myth. It is a rare disease which only affects teenagers, and its symptoms are so supernatural that hardly anyone recognizes it as a legitimate occurrence. However, high school student Sakuta Azusagawa knows from personal experience that it is very much real, and happens to be quite prevalent in his school.

Mai Sakurajima is a third-year high school student who gained fame in her youth as a child actress, but recently halted her promising career for reasons unknown to the public. With an air of unapproachability, she is well known throughout the school, but none dare interact with her—that is until Sakuta sees her wandering the library in a bunny girl costume. Despite the getup, no one seems to notice her, and after confronting her, he realizes that she is another victim of Puberty Syndrome. As Sakuta tries to help Mai through her predicament, his actions bring him into contact with more girls afflicted with the elusive disease.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1301/93586l.jpg,Drama|Romance|Supernatural,CloverWorks
53129,Seishun Buta Yarou wa Odekake Sister no Yume wo Minai,Rascal Does Not Dream of a Sister Venturing Out,青春ブタ野郎はおでかけシスターの夢を見ない,Movie,1,Finished Airing,2023-06-23T00:00:00+00:00,,7.75,68237,1204,1540,171000,645,"Sakuta Azusagawa's little sister, Kaede, is wrapping up middle school and needs to make an important decision. The school counselor believes it is in Kaede's best interest to attend an online high school, given her history of being a shut-in and her crippling phobia of traditional classrooms. However, Kaede wishes to enroll in Minegahara High School, just like her brother, as she desperately hopes for a typical high school experience. She pleads with Sakuta; his girlfriend, Mai Sakurajima; and Mai's half-sister, Nodoka Toyohama, to help her study for the entrance exam—and they enthusiastically agree. But her envisioned high school life does not unfold as planned. With her unresolved trauma coming to a head, Kaede grapples with the conflict of determining what sort of future path she truly wants to embark upon.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1540/134808l.jpg,Drama|Romance|Supernatural,CloverWorks
54870,Seishun Buta Yarou wa Randoseru Girl no Yume wo Minai,Rascal Does Not Dream of a Knapsack Kid,青春ブタ野郎はランドセルガールの夢を見ない,Movie,1,Finished Airing,2023-12-01T00:00:00+00:00,,8.31,56524,281,1704,148924,569,"As Sakuta Azusagawa waits for Mai Sakurajima at the beach on her high school graduation day, he encounters a version of Mai from her child acting days. However, when Mai finally arrives, her younger self disappears, leaving him confused. Sakuta spots an unfamiliar scar on his body when he returns home, which confirms his suspicion—he is involved in another case of the inexplicable Puberty Syndrome.

Not long after, Sakuta and his sister, Kaede, receive a call from their father. He tells them that their mother, who had been recently discharged from the hospital, wants to see her daughter once more. Experiencing strange occurrences while visiting his mother with Kaede, Sakuta must find a way to solve the Puberty Syndrome abnormalities.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1937/138379l.jpg,Drama|Romance|Supernatural,CloverWorks
57433,Seishun Buta Yarou wa Santa Claus no Yume wo Minai,Rascal Does Not Dream of Santa Claus,青春ブタ野郎はサンタクロースの夢を見ない,TV,13,Currently Airing,2025-07-05T00:00:00+00:00,2025-09-27T00:00:00+00:00,8.28,12983,312,1707,148052,711,"After surviving the entrance exams, Sakuta Azusagawa has finally enrolled in the same university as his girlfriend, Mai Sakurajima. He is gradually getting used to the unfamiliar environment as he attends student gatherings and makes new acquaintances. Everything seems to be going smoothly until Sakuta's friend and Sweet Bullet idol group member Uzuki Hirokawa begins acting out.

With fellow Sweet Bullet member Nodoka Toyohama pleading for his help, Sakuta realizes that he has stumbled upon another case of the inexplicable Puberty Syndrome—Uzuki is feeling pressured by the sudden surge of popularity and rumors of a potential solo career. While Sakuta searches for a solution, another occurrence of Puberty Syndrome gradually emerges from the shadows.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1823/149858l.jpg,Drama|Romance|Supernatural,CloverWorks
38329,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,Rascal Does Not Dream of a Dreaming Girl,青春ブタ野郎はゆめみる少女の夢を見ない,Movie,1,Finished Airing,2019-06-15T00:00:00+00:00,,8.59,494821,105,278,783453,10911,"Six months ago, Sakuta Azusagawa had a chance encounter with a bunny girl in a library. Ever since then, he's been blissfully happy with his girlfriend: Mai Sakurajima, that same bunny girl. However, the reappearance of his mysterious first crush, the now-adult Shouko Makinohara, adds a new complication to his relationship with Mai. To make matters worse, he then encounters a middle school Shouko in the hospital, suffering from a grave illness. Mysteriously, his old scars begin throbbing whenever he's near her.

With Shouko's bizarre situation somehow revolving around him, Sakuta will need to come to terms with his own conflicting feelings, for better or worse. With a girl's life in his hands, just what can he do?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1613/102179l.jpg,Drama|Romance|Supernatural,CloverWorks
38759,Sewayaki Kitsune no Senko-san,The Helpful Fox Senko-san,世話やきキツネの仙狐さん,TV,12,Finished Airing,2019-04-10T00:00:00+00:00,2019-06-26T00:00:00+00:00,7.31,186725,2854,696,374769,2366,"Like many hardworking members of the workforce, Kuroto Nakano is perpetually stressed out by his job. Still, since he lives alone, he must carry on to sustain himself. Little do humans like Kuroto know, this stress takes the form of darkness residing within a person's body and will bring one's life to ruin. 

Fox deities can see this darkness and have the duty to save people before it is too late. To help rid Kuroto of his stress,  Senko-san, an eight hundred-year-old foxgirl, volunteers to take care of him, and will do everything she can to ease the tension in his weary soul.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1814/99677l.jpg,Slice of Life|Supernatural,Doga Kobo
49160,Shachiku-san wa Youjo Yuurei ni Iyasaretai.,Miss Shachiku and the Little Baby Ghost,社畜さんは幼女幽霊に癒されたい。,TV,12,Finished Airing,2022-04-07T00:00:00+00:00,2022-06-23T00:00:00+00:00,7.11,14047,3937,3776,42507,154,"Fushihara-san spends most of her time stuck in front of her office computer, regularly toiling at overtime like a corporate slave, even after all her coworkers have gone home. Noticing her unhealthy situation, a ghost in the form of a little girl rumored to haunt the building takes it upon herself to scare Fushihara-san out of the office in order to relieve her stress. However, the ghost's overwhelming cuteness only does the opposite and instead motivates Fushihara-san to work even more. Even so, the presence of this adorable soul will only bring more positivity and happiness to Fushihara-san's life as the two spend more time together.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1190/121945l.jpg,Comedy|Supernatural,Project No.9
23273,Shigatsu wa Kimi no Uso,Your Lie in April,四月は君の嘘,TV,22,Finished Airing,2014-10-10T00:00:00+00:00,2015-03-20T00:00:00+00:00,8.64,1429049,81,24,2351311,88749,"Kousei Arima is a child prodigy known as the ""Human Metronome"" for playing the piano with precision and perfection. Guided by a strict mother and rigorous training, Kousei dominates every competition he enters, earning the admiration of his musical peers and praise from audiences. When his mother suddenly passes away, the subsequent trauma makes him unable to hear the sound of a piano, and he never takes the stage thereafter.

Nowadays, Kousei lives a quiet and unassuming life as a junior high school student alongside his friends Tsubaki Sawabe and Ryouta Watari. While struggling to get over his mother's death, he continues to cling to music. His monochrome life turns upside down the day he encounters the eccentric violinist Kaori Miyazono, who thrusts him back into the spotlight as her accompanist. Through a little lie, these two young musicians grow closer together as Kaori tries to fill Kousei's world with color.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1405/143284l.jpg,Drama|Romance,A-1 Pictures
28069,Shigatsu wa Kimi no Uso: Moments,Your Lie in April: Moments,四月は君の嘘 MOMENTS,OVA,1,Finished Airing,2015-05-15T00:00:00+00:00,,7.69,64945,1363,2067,117264,186,"The rivalry between three piano geniuses in Towa Hall starts with the prodigy Kousei Arima. While his emotive first performance enamors the free-spirited Emi Igawa, Kousei eventually evolves his technique to become exact and precise, finding himself a new follower in the eccentric Takeshi Aiza. Unbeknownst to outsiders, the two other players begin to target Kousei with their respective performances. Emi attempts to convert Kousei back to his old self with her vibrant playing, while Aiza turns his admiration for Kousei into motivation to beat him at his own game.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/6/74156l.jpg,,A-1 Pictures
58426,Shikanoko Nokonoko Koshitantan,My Deer Friend Nokotan,しかのこのこのここしたんたん,TV,12,Finished Airing,2024-07-07T00:00:00+00:00,2024-09-22T00:00:00+00:00,6.98,105653,4557,1041,258413,1666,"Torako Koshi is the epitome of perfection. With her peerless beauty, top-notch grades, and position as student council president, her popularity in school is unrivaled. However, she harbors a dark secret—she was a delinquent back in middle school—and this is something she conceals to the best of her abilities.

Unfortunately, when she meets the mysterious deer girl Noko Shikanoko, Torako's hidden shame is constantly on the precipice of being exposed due to Shikanoko's rather weird antics. To maintain the reputation she worked so hard for, Torako must go along with Shikanoko's whims, even going so far as to become president of the newly established Deer Club. All her efforts will be rewarded if she can prevent the menacing doe from accidentally blurting out damaging details about her personal history that will undoubtedly unleash Torako's greatest nightmare.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1094/143324l.jpg,Comedy,Wit Studio
